,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16
EFCAB2,-0.05723834,-0.02554059,0.19141436,-0.73548555,-0.3099978,0.2675593,0.1556158,0.16816258,-0.428015,0.13600588,-0.24837852,-0.014573336,0.48655868,0.035649538,0.18001795,-0.3184557
EFCAB7,-0.11294186,0.020644069,0.048850477,-0.054483116,0.2689503,0.4246816,-0.40229857,0.016696751,0.29580444,-0.34871995,-0.21146908,-0.41776896,0.39663613,0.06818026,0.91249347,-0.41732937
EFEMP2,0.0587821,0.06842017,0.40761232,-0.6109476,0.190413,0.59004426,0.08597374,0.00036358833,-0.49898624,0.17001033,-0.10210276,-0.03197193,0.27323365,-0.11699796,-0.058090687,-0.020605326
EFHC1,0.015330315,0.06197691,-0.007033348,0.52496195,-0.023066998,0.42146444,1.1098146,-0.2199173,0.3033638,0.18151999,0.0066637993,-0.8002877,0.06300211,0.042688847,0.9605646,-0.3515482
EFHC2,-0.037920475,0.018700957,-0.2531074,0.06779283,0.24869442,0.5372375,-0.09107292,-0.43335408,0.06637722,-0.31285435,0.14063269,-0.40892512,0.0057533383,0.11589229,-0.028826296,-0.21779984
EFHD2,-0.17237961,0.15059114,-0.16930997,-0.048837066,-0.3481686,0.11703968,0.009381771,-0.02515316,0.046756864,0.33901632,0.0169456,-0.4829973,-0.09429753,-0.02399683,-0.056564808,-0.29208362
EFL1,-0.048559904,0.32937527,0.17450452,0.1190722,-0.5673647,-0.38837194,0.3432691,0.44745803,-0.18678904,0.19205213,0.2893269,0.014156103,-0.16379356,0.028026104,1.442337,-0.006008148
EFNA1,-0.20596981,0.016921759,0.045746565,-0.3328681,0.17840862,0.31262636,-0.43451786,-0.5953133,0.08019209,0.29470325,0.26539564,-0.26581883,0.051122904,-0.05993247,-0.35309792,0.22023916
EFNA3,0.22855699,0.47934353,0.2087295,0.27618706,-0.4261881,-0.20723343,0.46739876,0.12760162,-0.35797656,0.13347864,0.33866763,-0.1830548,-0.34318864,0.15850961,0.7554531,0.19225776
EFNA4,-0.11359155,0.3047377,0.09813607,-0.036609173,-0.32447278,0.060626864,0.3006637,-0.07607639,-0.10755956,0.38830638,0.0055491924,-0.57666004,0.06289184,-0.08699596,0.7405281,-0.19162595
EFNA5,0.053477287,0.33445358,-0.12533665,0.3529787,-0.29121637,-0.1175046,0.06369352,0.08779764,0.23030043,0.147295,0.36599636,0.085663795,-0.4605055,0.08968115,0.77575445,0.07441044
EFNB1,-0.16160011,0.37423968,-0.14449954,0.07092953,-0.57561994,-0.26859045,0.30489564,-0.07879734,-0.2280891,0.26862025,0.25100708,-0.14612675,-0.12677908,0.06613135,1.0735214,-0.040382147
EFR3A,-0.21137148,0.15675128,-0.26390105,0.20347387,-0.009940565,0.17863214,-0.49287677,-0.20561069,0.087080896,-0.118424,0.032682717,-0.025454164,0.26050508,0.1377806,1.4081613,-0.49152672
EFTUD2,-0.23083091,0.4322946,0.07765889,-0.0782907,-0.6117761,-0.20293593,0.43267608,0.17408729,-0.301373,0.65594316,0.21720529,-0.051921606,-0.3005743,-0.0044703484,0.78843236,-0.29120445
EGFL7,0.046753883,0.31875968,-0.21472573,-0.88471174,-0.09042621,0.2176702,0.111722946,0.30878186,-0.27742982,0.32209754,0.082695484,-0.017368793,-0.37628412,-0.17797351,0.09893775,0.4530847
EGLN1,-0.25218427,-0.03054142,-0.22855699,-0.48943162,-0.017368793,0.5413234,-0.63649416,-0.031518936,0.19778311,-0.3671974,-0.0490427,-0.27258992,0.45244098,-0.04630685,0.17799735,-0.73311925
EGLN2,0.08186698,-0.09638965,-0.09628236,0.04579872,0.12876093,0.2922073,0.16392171,0.0070646405,-0.21909922,0.007873774,-0.13049692,-0.6173372,-0.22368282,0.04040897,-0.64572245,-0.6274849
EGLN3,0.020200014,0.23073256,0.18157959,0.26105046,-0.19220412,-0.23335516,0.23923218,0.2512157,-0.32611787,-0.24957359,0.43737292,-0.22854507,-0.35534242,0.059115887,0.61333776,0.11318028
EGR1,0.1298368,0.38881898,-0.22910535,0.26766658,0.023049116,-0.3537625,0.17427504,-0.4096359,-0.21723211,0.2843231,0.4816562,0.32910407,-0.44423342,0.05248785,0.40874183,-0.18766522
EHBP1,-0.06003976,0.23335814,-0.15462041,0.57920814,-0.09315014,-0.27056336,0.080519915,0.044327974,0.16441941,0.08760691,0.31931996,0.048547983,-0.21042228,0.07711649,1.4464021,0.00073313713
EHBP1L1,-0.16738772,0.15104115,-0.24220645,0.09752512,-0.21240115,0.10686815,0.029882789,-0.31349063,-0.6560266,0.44522583,0.052440166,0.43344796,-0.104916096,0.09780824,-0.43836832,-0.4889667
EHD1,-0.33765435,0.2086699,-0.117987394,0.07148385,-0.22261441,-0.18197894,-0.05839169,0.19966066,0.015550852,0.44395328,-0.03695786,-0.39357543,-0.38995147,-0.06724298,-0.19836426,-0.76532066
EHD3,-0.1635164,0.6243974,-0.32839477,-0.2896011,-0.39648712,0.43596327,0.27880967,0.6188899,0.36325753,-0.21325052,0.24639368,-0.33526123,-0.30365288,-0.07198751,0.63956976,-0.3092736
EHD4,-0.08225441,0.39075315,-0.2614349,0.19976199,-0.47270954,-0.49526095,0.04736483,-0.41045547,-0.024697185,0.4149288,0.5082935,0.29257834,-0.24313629,0.030252337,0.7148802,-0.31774044
EHMT1,-0.1562655,0.32206178,-0.09778142,0.57738423,-0.43096542,-0.12046099,0.38983822,0.26483536,-0.20388961,0.33133626,0.22592545,-0.21503568,-0.24909973,0.17260909,1.1162221,-0.5131006
EHMT2,-0.06456971,0.4477203,0.102484226,0.42892098,-0.5652368,-0.11869669,0.5308926,0.3625214,-0.27427077,0.41869283,0.153929,-0.20233989,-0.2646625,0.13158321,1.2338698,-0.060367584
EI24,-0.12112558,0.33213496,0.02131164,0.10963082,-0.32016933,-0.21428466,0.062114,0.12269318,-0.042170286,0.47919154,0.18183589,-0.24753213,-0.021103024,0.01128912,1.2375355,0.116196275
EID1,-0.09240508,0.06543994,-0.072193146,-0.13276935,-0.07648468,0.03092587,-0.6788105,-0.3587246,-0.12089312,0.327608,0.13909042,-0.13232231,0.16718805,0.14935434,1.5230745,-0.00833571
EID2,-0.08698702,0.29293,-0.30844808,-0.023573637,-0.24766922,-0.0105291605,-0.3562808,-0.15420318,-0.123527646,0.579229,0.28933883,0.09312928,-0.01643002,0.0729084,1.0296315,-0.12756884
EID2B,-0.034351647,0.45967102,0.2339229,0.2490282,-0.08534938,-0.1353845,-0.059185922,-0.08186698,-0.35900176,0.46112984,0.15277565,-0.22097081,-0.25305152,0.085519254,1.4029489,0.11249632
EID3,0.023436546,0.040623546,-0.09019971,0.53388476,0.10319352,-0.087976456,-0.036269426,0.16627014,-0.075256824,-0.23446381,0.23107529,0.059357285,0.19421577,0.1739204,1.1619806,-0.01963377
EIF1,0.34902096,-0.08230209,0.24357438,0.21490455,-0.18100142,-0.5381346,0.485754,0.0644207,-0.3351152,-0.10945201,0.13602972,-0.10711551,-0.07233024,0.25073886,0.5430937,0.5517721
EIF1AD,-0.31535625,0.27065724,0.082078576,0.03876239,-0.4948765,-0.17074049,0.021971762,-0.107592344,-0.17854124,0.5369544,0.24649501,-0.32963157,-0.06535053,-0.029623508,0.6523654,-0.46976507
EIF1AX,-0.04788041,-0.045764446,-0.091439486,0.30303597,0.14298558,-0.12648106,-0.25031567,-0.24743676,-0.19773841,-0.005108118,0.11700392,0.027614832,0.26711226,0.19930005,1.5105903,0.015467405
EIF1AY,0.054195523,-0.02027452,0.10457486,-0.085668266,0.21625161,0.15666038,0.010761619,-0.2551496,0.11032522,-0.05659908,-0.039099157,0.10316521,0.022295117,0.03798157,0.062289834,0.04262328
EIF1B,0.13744831,-0.29251575,-0.22796392,-0.54144263,0.03092885,-0.14130473,-0.1967609,0.44842958,0.54127574,-0.03002286,-0.08093715,0.22428632,0.10030866,-0.13936162,0.14617443,0.41393042
EIF2A,0.0967145,-0.14084578,-0.07363558,-0.08330941,0.11640787,-0.091427565,-0.42529106,-0.12153983,-0.36905408,0.04721284,0.15046,-0.3283739,0.09173155,0.22390485,1.4826655,0.13587475
EIF2AK1,0.49020052,0.008624792,0.05182028,-0.35920143,0.20219684,0.014162064,0.52416325,0.38999915,0.31698942,0.06904006,-0.19649863,0.40211678,-0.022411346,-0.060266256,-0.09179711,0.75808764
EIF2AK2,-0.21053553,-0.040352345,0.11833906,-0.3369689,-0.3563881,0.020611286,-0.17873049,0.06776452,0.07882118,-0.3016472,-0.25982857,-0.34009814,0.5923271,0.043463707,0.2579391,-0.7163167
EIF2AK3,0.020575523,0.2008915,-0.074744225,0.70922375,-0.08164048,-0.3064096,0.16798973,-0.042918324,-0.064733624,-0.16352534,0.3926456,0.09405613,-0.3771633,0.14387965,1.1510253,-0.18167198
EIF2AK4,0.06817579,0.13631582,-0.10327101,0.10616779,-0.25947094,-0.1972735,0.16949177,0.07027984,0.0051379204,0.15183687,0.20825863,0.0772953,0.05263686,0.22020936,1.462996,-0.2343893
EIF2B1,-0.23174286,0.21339357,-0.07762909,0.020349026,-0.5634934,-0.19457638,0.21722317,-0.020974874,-0.16229749,0.5696356,0.17916858,-0.42431355,-0.11020303,0.084382296,1.3520569,-0.27203262
EIF2B2,-0.1237452,0.264436,0.3062904,-0.29847324,-0.7726073,-0.40132403,0.13712347,0.29186606,-0.73474646,0.65818727,0.024163723,-0.3530681,-0.23498833,0.09188652,0.844574,0.22538304
EIF2B3,-0.0150203705,0.08980632,0.24571419,0.041109324,-0.4110813,-0.30606985,0.18130541,0.056689978,-0.72592497,0.46346188,0.117343664,-0.14039278,-0.094515085,0.116193295,1.1890948,0.33445358
EIF2B4,0.0012338161,0.23770928,0.3740132,-0.049692392,-0.32767057,-0.22410154,0.45418143,0.32957196,-0.6031692,0.54050684,-0.042647123,-0.24815202,-0.17637014,0.11842847,0.8436382,0.21074414
EIF2B5,0.009042025,0.3324628,0.0022530556,0.42099953,-0.37061572,-0.108379126,0.38739443,0.19346476,-0.42017698,0.37545562,0.15512705,-0.17362833,-0.2579689,0.1478076,1.2791276,-0.09736419
EIF2D,0.24094582,0.046402216,0.08223057,0.40982366,-0.10702014,-0.28740764,0.38001537,0.16248822,-0.22246838,0.19399524,0.1699984,-0.25488734,-0.16723275,0.21787286,1.3246655,0.25229454
EIF2S1,-0.18253326,0.06198883,0.20944476,-0.04374385,-0.266546,-0.27135015,-0.21099448,-0.023466349,-0.28709173,0.20233393,0.1310587,0.0136733055,0.32114387,0.054603815,1.2859643,0.332731
EIF2S2,-0.10300726,-0.020337105,0.4491359,-0.4587859,-0.14151633,-0.37718564,-0.34522563,0.107359886,-0.19500107,0.34950525,0.0857234,-0.031253695,0.20587891,-0.083214045,1.0175214,0.13125241
EIF2S3,-0.16923547,0.086051226,0.08428097,0.041252375,-0.27881265,-0.20722747,0.09738207,0.04082322,-0.30419827,0.04902482,0.24386048,-0.2932489,0.10865331,0.09583235,1.2534201,-0.20020604
EIF3A,-0.14631748,0.2796352,-0.15396476,0.3830552,-0.32626987,-0.15140176,0.029826164,0.15063882,0.09306669,-0.026100874,0.4126966,0.19152164,-0.058692694,0.13059378,1.3451397,-0.34307837
EIF3B,0.11622608,0.33261776,0.10303259,0.28583705,-0.31621456,-0.32155216,0.55568814,0.14624596,-0.17094612,0.4485041,0.19524097,0.13853014,-0.43153763,0.0914067,0.5812198,0.33520162
EIF3C,0.023776293,0.28571486,0.05362034,0.102090836,-0.3222227,-0.16821623,0.28617382,0.074505806,-0.18343925,0.18638372,0.32241344,0.117987394,-0.23716688,0.14436245,0.85641146,0.008910894
EIF3D,0.10045171,0.10723472,0.29124618,0.07940531,-0.27874112,-0.32566786,0.31257272,0.09602308,-0.5787909,0.511086,0.3024161,-0.46866536,-0.25052428,0.16659498,1.0394335,0.050145388
EIF3E,0.14781356,-0.2506256,0.11571646,0.03066659,0.14973879,-0.27289987,-0.15890002,-0.16947985,-0.24194121,0.0426054,0.10856986,-0.34824014,0.079375505,0.17735362,1.418215,0.37222505
EIF3F,0.20732284,0.03105998,0.22361279,0.27900934,-0.1586914,-0.45331717,0.26369095,-0.026023388,-0.4990995,0.38509965,0.21071434,-0.3436029,-0.35248995,0.23628473,1.0359883,0.26037693
EIF3G,0.18478036,0.11972785,0.26862025,0.1540482,-0.34449697,-0.30089617,0.4508555,0.15701652,-0.69338083,0.36031604,0.15004873,-0.28662086,-0.24675131,0.20629168,0.7828653,0.28790236
EIF3H,0.14845729,-0.1450777,0.30170083,-0.053679943,-0.11591911,-0.4780233,0.26485324,0.069624186,-0.5830586,0.26224256,0.13017058,-0.32089353,-0.031894445,0.19512773,1.2276471,0.34042
EIF3I,0.16736984,0.039368868,0.35518408,0.16205907,-0.16362667,-0.5750418,0.1881361,0.07659793,-0.80605745,0.30674934,0.2450943,0.008964539,-0.29947162,0.18951893,0.76085925,0.38161874
EIF3J,0.02001524,-0.06622672,0.09881258,0.20784736,-0.09920895,-0.09906888,-0.11088848,0.071409345,-0.121596456,-0.17248094,0.20006597,0.039201975,0.33501685,0.2205044,1.2179106,0.44101477
EIF3J-DT,0.038045645,0.20182133,-0.1211226,0.112205744,-0.0027358532,0.3933668,-0.09825826,0.011882186,0.124421716,0.52419305,-0.01821816,-0.71352124,-0.067168474,0.12649,1.5228331,-0.25103092
EIF3K,0.19578338,0.032538176,0.35737157,0.18532872,-0.18681884,-0.47960877,0.43435693,0.13805628,-0.7415414,0.59071183,0.09714961,-0.34891367,-0.2832055,0.18000007,0.8828461,0.41934848
EIF3L,0.12087822,0.1403749,0.14724731,0.28220415,-0.2089262,-0.3630519,0.387913,0.09406805,-0.20526052,0.23366213,0.27796626,-0.17645359,-0.3729105,0.1688242,1.2038112,0.09741783
EIF3M,0.0066697598,-0.064867735,0.17947853,-0.23823977,-0.14865398,-0.15106201,-0.025898218,-0.015732646,-0.39983094,0.36494136,0.09795129,-0.3765285,0.17822981,0.17953813,1.5487701,0.14793575
EIF4A1,0.16067624,0.02439022,0.17892122,-0.13194084,-0.33548474,-0.44853687,0.48941374,-0.027638674,-0.64970255,0.15758872,0.31437278,0.029188395,-0.31167865,0.20990372,0.43435097,0.02347231
EIF4A2,-0.03233552,-0.0020742416,-5.9604645e-05,0.50631166,0.00062584877,-0.23852587,-0.14150143,0.20061731,-0.03234148,-0.3203988,0.18110275,-0.0472188,0.1567781,0.16617775,1.5593946,0.099051
EIF4A3,0.14469922,-0.060094893,0.15183389,0.40447116,0.03270209,-0.38887113,0.30600876,0.092731416,-0.50480664,-0.1506418,0.36641657,0.24987161,-0.4060611,0.26811957,0.2390638,-0.06172955
EIF4B,-0.055634975,0.16020536,0.15223622,0.46197176,-0.1251638,-0.26119947,0.01757145,0.03362298,-0.2034843,0.13091564,0.2942741,-0.31859875,-0.19574761,0.19286871,1.2990892,-0.006246567
EIF4E,-0.13070256,-0.03366545,-0.025970489,-0.11593029,0.13342425,-0.31123236,-0.79431385,-0.06480068,-0.024592876,-0.19455776,0.16521886,0.24353787,0.4760988,0.032813847,1.4923573,0.0018142164
EIF4E2,-0.18752813,0.029161572,0.056681037,-0.28775036,-0.32654107,0.13280511,-0.043150783,-0.03195703,-0.18122494,0.61680377,-0.03912449,-0.5243808,0.10699332,-0.025877357,0.2538234,-0.11726618
EIF4E3,-0.43078363,-0.19639134,-0.017946959,-0.6073296,0.054720044,-0.04194379,-0.9977639,0.11765063,0.024986267,-0.44402778,-0.14438331,-0.12974143,0.32171905,-0.008803606,-0.01628697,-0.4542619
EIF4EBP1,0.1717478,0.08586943,0.4436612,-0.92530847,-0.40052235,-0.0248909,0.38534105,0.11394024,-0.8080661,0.2665311,0.1205951,-0.17793775,0.16436577,-0.0078082085,0.5794704,0.18623471
EIF4EBP2,-0.095295906,0.1551032,-0.29484034,-0.04248619,-0.11314154,-0.34151673,0.05156994,0.15615821,0.66943765,0.18849373,0.06840825,-0.3264606,-0.3849566,-0.09967685,0.538826,-0.27318
EIF4EBP3,-0.056654215,0.15768409,0.6069243,-0.43290257,-0.345397,0.20109415,0.95481277,0.053179264,-0.40329695,0.29127002,-0.14533103,-0.80483556,-0.01488626,-0.037267804,-0.14489889,-0.229007
EIF4ENIF1,-0.1200974,0.20279884,-0.10331273,0.350976,-0.21225214,-0.20643473,0.20929575,0.029057264,-0.068748,0.56414604,0.23984909,-0.12966394,-0.30843616,0.060904026,1.1059761,-0.5603194
EIF4G1,-0.09004474,0.54063797,0.020587444,0.3655672,-0.3569126,-0.11175871,0.3209591,0.112593174,0.02259016,0.20415187,0.45304894,0.46455264,-0.28636456,0.04375577,0.78879595,-0.20401478
EIF4G2,-0.3943324,-0.038051605,-0.28250664,-0.1093328,-0.24967939,0.04182458,-0.5897075,0.17428994,0.30979067,-0.077703595,0.113770366,-0.2683699,0.22830367,-0.021278858,1.005286,-0.6035626
EIF4G3,-0.23062229,0.13999939,0.00949502,-0.028294325,0.0028729439,-0.056034327,-0.38872957,0.15042424,-0.18014908,-0.31018257,0.08094311,0.49750805,-0.12871027,0.017666817,0.4480362,-0.80167055
EIF4H,-0.26766062,0.14224052,-0.009667873,0.022605062,-0.1268059,-0.39874613,-0.3482461,-0.2936691,-0.28876662,0.5625248,0.2526015,0.057154894,-0.21965504,0.09047985,0.59303045,-0.6726086
EIF5,-0.03800094,-0.15009046,-0.030583143,0.1562059,0.3062293,0.3243804,-0.47005415,-0.38165152,0.084902346,-0.25814623,0.12887865,-0.13733357,0.5329281,0.12893826,0.9067461,-0.097335875
EIF5A,0.15257597,0.331676,0.2635479,0.15679598,-0.28387904,-0.7005453,0.2587676,0.1291573,-0.485456,0.34213066,0.15135407,0.15413761,-0.3584385,0.02475977,0.96283555,0.163728
EIF5A2,-0.08081794,0.053703785,0.13074279,0.43777823,-0.1724422,-0.23831129,-0.24991632,0.13223886,-0.061148405,-0.02310276,0.013303757,-0.23379326,0.18944144,0.23353696,1.4746666,0.22674203
EIF5AL1,0.15358329,-0.1609385,0.2579391,0.33395886,-0.011539459,-0.23891926,0.1739502,-0.32200813,-0.10749102,0.19683838,0.13129115,-0.2179265,-0.13682842,0.18972158,0.17488599,0.034075975
EIF5B,-0.16549826,0.28991997,0.41112602,0.33627003,-0.3961295,-0.49401522,0.6263554,0.22536665,-0.311926,0.28365254,0.17158836,-0.044351816,-0.07431209,0.0726223,0.9803742,0.33543855
EIF6,0.045883656,0.2744019,0.015491247,-0.285393,-0.40561557,-0.37406683,0.21903515,0.0062286854,-0.6249726,0.90307295,0.07083416,-0.27153194,-0.41213632,0.05120039,0.14961362,-0.24706125
EIPR1,-0.04594922,0.10731816,0.2447784,0.26978254,-0.38067698,-0.46556592,0.26785135,0.1814127,-0.69090724,0.6908119,0.0070512295,-0.07842779,-0.27430654,0.112479925,1.0874391,-0.004643202
ELAC1,-0.056764483,0.08791387,-0.0031799078,0.009590387,-0.1971811,0.25124252,-0.22749007,-0.17329454,-0.17057061,0.7550031,0.13116896,-0.53845346,-0.011715293,0.10135472,1.0038257,0.048696995
ELAC2,-0.043475628,0.565207,0.045633316,0.4560709,-0.431633,-0.23553371,0.3560424,0.17718077,-0.303936,0.54214,0.27046204,0.15220046,-0.45249462,0.10480881,1.0728717,-0.13626814
ELANE,0.34333766,-0.24216473,0.25048554,0.041541457,0.43063462,-0.53729117,0.41166842,0.3607303,-0.17980337,-0.06697178,-0.27077198,0.5607337,-0.13283789,0.111180544,0.4942596,0.17751157
ELAVL1,-0.07446408,0.3462851,0.058412552,0.31197667,-0.36153495,-0.5226612,0.21483302,0.3395021,-0.19319057,0.14079511,0.2893716,0.08741319,-0.17266273,0.13309121,1.379025,-0.098869205
ELF1,-0.12096763,0.24106503,-0.3868431,0.30612946,-0.07993579,0.21595359,-0.3263086,-0.29346943,0.42984486,-0.53908825,0.3940493,0.020310283,0.12227297,0.10884106,1.1064917,-0.7979393
ELF2,-0.108826905,0.096684694,-0.38084388,0.043129176,0.2390325,0.6601617,-0.43550432,-0.35488904,0.25829226,-0.541088,0.19925684,-0.14693737,0.20761192,0.121964514,0.31283796,-0.8706048
ELF4,-0.31828433,0.29374808,-0.2300486,0.16561002,-0.41868538,-0.08149743,-0.00077337027,-0.03889054,0.1489982,0.24642497,0.108130276,-0.21303147,-0.16863495,0.029040873,0.36329776,-0.9392306
ELK1,-0.053536892,0.4246086,-0.036916137,0.16407967,-0.06238222,-0.5025208,-0.087594986,-0.05455911,0.20301938,0.39894283,0.33781528,0.016003847,-0.45986176,-0.06200075,1.0046303,-0.31796694
ELK3,-0.2430506,0.26981458,-0.29001385,-0.20060018,-0.17128065,0.2495803,-0.5527288,-0.092399865,0.107265264,0.1797989,0.25094077,-0.20996109,0.19725785,0.089773536,1.4577491,-0.22382066
ELK4,-0.16144514,0.27637482,-0.053679943,0.50468445,-0.122106075,-0.25048852,-0.08084774,-0.013107061,0.014054775,-0.13948679,0.22571087,0.026595592,-0.059318542,0.124406815,1.3587534,-0.27952194
ELL,0.04490018,0.08948445,-0.20363927,0.3861487,-0.033062696,0.29278398,0.12355447,-0.30329227,-0.2852559,-0.4803121,0.2379477,0.01963377,-0.15497208,0.18873811,-0.08942485,-0.7165611
ELL2,0.26672482,0.10749698,-0.013524294,0.19490719,0.41268468,0.27666688,-0.29978752,-0.074866414,-0.019651651,-0.6620407,0.2845347,0.64760447,0.14054179,0.20239651,0.6330371,-0.37718117
ELMO1,0.026881695,0.11422634,-0.030428171,0.31520128,-0.2440989,0.24216175,0.69057345,0.14352798,0.35085082,-0.27567744,0.17018318,-0.25375485,-0.175488,0.083076954,0.36398768,-0.9887934
ELMO2,-0.043092668,0.07800013,-0.07336587,-0.1370117,0.48291087,0.37911087,-0.77576786,-0.34855157,-0.12868643,-0.14178008,0.08825064,0.4691124,0.1499787,0.0989452,0.120036304,-0.7891491
ELMO3,0.0857234,0.15523434,0.33365488,-0.2599001,0.079762936,0.38819313,0.22559166,0.3622532,-0.13958216,0.38701296,-0.46460629,-0.33425093,0.16095638,-0.07241964,0.50121546,0.2564788
ELMOD2,-0.25030375,-0.13144612,-0.15678704,-0.25552213,0.17253458,0.31612515,-0.56133866,-0.23363233,0.16483665,0.3012836,-0.19649863,-0.32908618,0.2628237,-0.053089857,0.38247705,-0.24895668
ELMOD3,-0.24846941,0.09277873,-0.005556643,-0.11409968,-0.20860136,0.30574018,-0.031203032,0.24977885,-0.022489578,0.47956818,-0.34774914,-0.8133404,0.10117702,-0.057210773,0.51242226,-0.25888607
ELOA,-0.19847155,0.41105747,0.042009354,-0.075787306,-0.6400168,-0.10955632,0.13270974,0.19248724,-0.11919141,0.2753973,0.46484768,-0.07545948,-0.006505847,0.084245205,1.3066173,-0.19956529
ELOA-AS1,0.32260865,-0.30435324,-0.014589727,0.129655,-0.03310442,-0.14177859,0.8276731,0.43841898,0.009092689,0.29135048,-0.0744462,-0.36328733,0.16335845,0.19494444,1.0859787,0.77216625
ELOB,0.4868418,-0.3792882,0.17769039,-0.44663846,0.2648145,-0.02566278,0.19058287,-0.10599792,-0.2575189,0.4900068,-0.34750104,0.009062886,0.08067191,-0.015673041,-0.5675107,0.89396834
ELOC,-0.105147064,-0.44112206,0.36697984,-0.6173983,0.17122924,-0.2014637,-0.699608,0.08074045,-0.31752884,-0.06709099,-0.052782893,-0.29296428,0.4695803,-0.0048950315,0.53572357,0.420025
ELOF1,0.3658116,0.19834638,0.03655851,0.13751686,-0.26863217,-0.38903654,0.6319523,0.02501905,-0.01874566,0.46854317,0.12058616,0.42808056,-0.102341175,-0.0063180923,-0.074243546,0.9881556
ELOVL1,-0.064490736,0.13680011,0.090008974,-0.48906505,-0.221169,0.023522973,5.6624413e-05,0.21900684,-0.14536828,0.64005107,-0.10473728,-0.2814263,-0.10858625,-0.10639429,0.15515387,-0.28987974
ELOVL5,-0.18838644,-0.054186583,-0.34011006,0.2264291,-7.748604e-05,0.17280579,-0.42068958,-0.104790926,0.38889945,-0.42680502,0.17722547,-0.21576583,0.32821596,0.11753142,1.0917991,-0.6709635
ELOVL6,0.36514997,0.24578571,0.01078248,0.030446053,0.17493963,0.37401915,0.14903545,0.010895729,-0.20565987,-0.037884712,0.31459332,0.1858294,0.26114583,0.048089027,1.2946069,0.24181008
ELP1,-0.13079643,0.3655672,-0.10277033,0.7853031,-0.18805265,-0.017476082,0.070393085,0.30642748,0.08866787,0.13261437,0.15103221,-0.07249117,-0.083351135,0.122112036,1.5075088,-0.10012984
ELP2,-0.15229881,0.20730197,0.14828146,0.4506141,-0.15639961,-0.16580522,0.18832982,0.09889305,-0.1578182,0.37904978,0.17057955,-0.27687848,-0.027921796,0.10018647,1.384294,-0.0003963709
ELP3,-0.15060604,0.3229469,0.16143024,0.4453838,-0.65834224,-0.2087146,0.466004,0.34539998,-0.14916956,0.3424734,0.24012029,-0.2767831,-0.1734376,0.07264912,1.3148218,-0.17492473
ELP4,-0.08364916,0.2875805,0.10441542,0.24876595,-0.42939186,-0.23938417,0.31279325,-0.03595352,-0.19869804,0.40262938,0.056052208,-0.13705492,-0.09100437,0.09003878,1.5500307,0.119793415
ELP5,-0.058054924,0.20425916,0.32598972,-0.102987885,-0.29504,-0.017774105,0.26540756,0.11925697,-0.31044185,0.46756864,0.14956594,-0.29332042,-0.118771195,0.071156025,0.9124607,0.07529259
ELP6,0.08171499,0.13030767,0.09483695,0.07727146,-0.40313601,-0.00080764294,0.35148263,-0.03158152,-0.38318038,0.6660223,-0.112727284,-0.56490004,-0.061890483,0.123503804,1.178056,0.10129213
EMB,-0.18800795,-0.40653348,-0.14928281,-0.4310295,0.44542998,-0.15205741,-0.9806052,0.12699664,0.055727363,0.073982775,-0.37390143,0.07432252,0.13749003,0.024075806,0.34484416,-0.52413195
EMC1,-0.15279353,0.355345,0.10287762,0.24386048,-0.4229933,-0.23876727,0.36443472,0.21931529,-0.45893192,0.27887225,0.12566149,0.04156232,-0.05712807,0.108486414,1.1848241,-0.014427304
EMC10,0.00071525574,0.3895104,0.14133453,0.14617443,-0.42297244,-0.18988252,0.3781557,0.12431145,-0.4532814,0.7129252,0.10456443,-0.33911467,-0.31870604,0.10251999,1.1340022,-0.06414652
EMC2,-0.30394197,-0.27586818,0.23842454,-0.5437732,0.3156036,0.04208684,-1.0694474,-0.231722,-0.2688527,0.07403791,-0.16670227,-0.034585595,0.34736097,-0.044593215,0.1521945,-0.11745691
EMC3,0.42523444,-0.13962686,-0.033846498,-0.4384458,0.03398657,-0.1991421,0.2830088,0.3448248,0.34587085,0.14320612,-0.07149577,0.25096536,-0.029280782,-0.15703738,-0.46193302,1.1590719
EMC4,0.1082778,0.06374717,0.14911294,-0.10725856,-0.38352013,-0.3833115,0.22143722,0.25375485,-0.62175393,0.8395016,0.014090538,-0.35371184,-0.18656254,0.2015233,1.4525115,0.012212992
EMC6,0.09562075,0.046867132,0.252226,-0.53026676,0.00081658363,-0.048941374,-0.076532364,0.007200241,-0.3992021,0.54445267,-0.2778262,-0.45651793,0.28181672,0.009158254,0.44736266,0.23590624
