rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library,var_explained,cum_var
1,T Cell Receptor Complex (GO:0042101),2.2581558320129318e-08,47.07454401268834,828.8006483109033,CD8B;CD8A;CD3G;CD3E;CD3D;TRGC2,3.567886214580432e-06,0,0,30,neg,GO_Cellular_Component_2023,0.0021879855,0.8551253
2,Gamma-Delta T Cell Receptor Complex (GO:0042106),9.70634307108318e-06,150.746192893401,1740.0227480112785,CD3G;CD3E;TRGC2,0.0007668011026155,0,0,30,neg,GO_Cellular_Component_2023,0.0021879855,0.8551253
3,Endocytic Vesicle (GO:0030139),2.912441047089361e-05,5.550084889643464,57.964719658148255,GNAO1;COLEC12;EHD4;NOS3;SFTPC;MYO6;STAB1;LPAR2;AP2M1;RAB11FIP5,0.0015338856181337,0,0,30,neg,GO_Cellular_Component_2023,0.0021879855,0.8551253
1,Cancer Immunotherapy By PD 1 Blockade WP4585,8.12632864762323e-08,35.99090357792601,587.5720698277966,CD8B;CD8A;CD3G;PDCD1;CD3E;CD3D,1.9259398894867054e-05,0,0,30,neg,WikiPathway_2023_Human,0.0021879855,0.8551253
2,Modulators Of TCR Signaling And T Cell Activation WP5072,3.2596478724807664e-05,11.103092783505154,114.70945231270328,CD8A;PCBP2;CD3G;UBASH3A;CD3E;CD3D,0.0036518980881078,0,0,30,neg,WikiPathway_2023_Human,0.0021879855,0.8551253
3,Pathogenesis Of SARS CoV 2 Mediated By Nsp9 Nsp10 Complex WP4884,5.082545165940558e-05,23.74909963985594,234.8100391955592,CD8B;CD8A;CD3G;CD3E,0.0036518980881078,0,0,30,neg,WikiPathway_2023_Human,0.0021879855,0.8551253
1,KLF2 human,3.031048397200008e-06,57.70553935860058,733.2413213987782,FABP5;SELL;NOS3;CCR5,0.000439502017594,0,0,30,neg,TRRUST_Transcription_Factors_2019,0.0021879855,0.8551253
2,KLF8 human,0.0026777674677022,33.323232323232325,197.36590289038227,MMP14;VIM,0.0879783799297538,0,0,30,neg,TRRUST_Transcription_Factors_2019,0.0021879855,0.8551253
3,ETS1 mouse,0.0028749370578511,7.326530612244898,42.87283866824234,SELL;CDKN2A;NOS3;CD3D,0.0879783799297538,0,0,30,neg,TRRUST_Transcription_Factors_2019,0.0021879855,0.8551253
1,T Cell Activation (GO:0042110),1.7512066160276727e-06,9.099784416384354,120.61951256087876,CD84;CD8B;CD8A;MDK;CRTAM;CD3G;CD3E;CD3D;TRGC2,0.0020961943193851,0,0,30,neg,GO_Biological_Process_2023,0.0021879855,0.8551253
2,T Cell Receptor Signaling Pathway (GO:0050852),5.020770147712266e-06,9.441091954022989,115.19951690172007,GNAO1;CD8B;CD8A;THEMIS;CD3G;CD3E;CD3D;TRGC2,0.0030049309334057,0,0,30,neg,GO_Biological_Process_2023,0.0021879855,0.8551253
3,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),6.027521749191718e-05,5.67670960074519,55.15825704633987,CD84;ITGAM;CADM1;SELL;MPZ;CRTAM;PTPRM;NECTIN3;MPZL2,0.0184837668372354,0,0,30,neg,GO_Biological_Process_2023,0.0021879855,0.8551253
1,Juvenile onset (HP:0003621),2.8182257827822448e-06,10.270833333333334,131.2551185801281,SGCE;GALNS;NCF1;CFH;SGCB;MPZ;PMP22;ISCU,0.0013020203116453,0,0,30,neg,Human_Phenotype_Ontology,0.0021879855,0.8551253
2,Termporal pattern (HP:0011008),5.316209909646768e-05,60.28934010152284,593.3776232841345,MPZ;ATL1;PMP22,0.008186963260856,0,0,30,neg,Human_Phenotype_Ontology,0.0021879855,0.8551253
3,Insidious onset (HP:0003587),5.316209909646768e-05,60.28934010152284,593.3776232841345,MPZ;ATL1;PMP22,0.008186963260856,0,0,30,neg,Human_Phenotype_Ontology,0.0021879855,0.8551253
1,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,3.352001426018495e-05,7.132246376811594,73.4861580665268,COLEC12;NPDC1;CD8B;SELL;CD8A;CRTAM;CD3E;CD3D,0.0099999896011795,0,0,30,neg,Reactome_2022,0.0021879855,0.8551253
2,RHOBTB1 GTPase Cycle R-HSA-9013422,7.4029424621569e-05,21.24704618689581,202.0816743097091,MYO6;HNRNPC;VIM;DBN1,0.0099999896011795,0,0,30,neg,Reactome_2022,0.0021879855,0.8551253
3,CHL1 Interactions R-HSA-447041,7.91555905106562e-05,50.23857868020305,474.45791686900793,NRP1;ITGA10;ITGA1,0.0099999896011795,0,0,30,neg,Reactome_2022,0.0021879855,0.8551253
1,ZFP281 18757296 ChIP-ChIP E14 Mouse,0.0003229477906125,2.1671489091552822,17.4195860293974,CLIC5;NRP1;NUMBL;TSSC4;SDC4;NCF1;CITED2;FBLIM1;HDAC11;MDK;SGCB;PCBP2;MSC;PLTP;NPDC1;PLLP;CDKN2A;ITGA3;CASK;RSBN1;EIF1;GALNS;MMP14;FABP5;MDFIC;VIM;PADI4;PLP2;PDCD1,0.1059834466572909,0,0,30,neg,ChEA_2022,0.0021879855,0.8551253
2,GATA3 24758297 ChIP-Seq MCF-7 Human,0.0003854675505259,2.08937947582407,16.42472393221338,COLEC12;NRP1;SDC4;CITED2;TMPRSS3;ATL1;HDAC11;PERP;PCBP2;MYO6;CCR5;S100A10;DYNC2H1;EDARADD;ZNF341;LAG3;CADM1;ANXA2;TPRG1;PLLP;IGFBP3;NBEAL2;LAMB1;RSBN1;TJP1;KRT19;EHD4;SLC7A8;SPATS2L;PLCD1;DBN1,0.1059834466572909,0,0,30,neg,ChEA_2022,0.0021879855,0.8551253
3,TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC,0.0004459331556407,1.9516190906684827,15.057407747636512,CRYBG2;ITGAM;CITED2;FBLIM1;KIAA1671;HHAT;PERP;MVB12B;MYO6;NT5DC3;SLC38A6;PLTP;ZNF586;AP2M1;MPZL2;DYNC2H1;EDARADD;TPRG1;CFAP70;GPR55;KRT7;EMP1;NBEAL2;AEN;GCSAM;ARHGAP10;PROCR;KRT19;FABP5;TRIP6;EOGT;PLBD1;VIM;DBN1;ISCU;DCP1B;DGKH,0.1059834466572909,0,0,30,neg,ChEA_2022,0.0021879855,0.8551253
1,Low-Density Lipoprotein Particle Binding (GO:0030169),0.0005011239651713,23.178836392034363,176.1280286078286,COLEC12;STAB1;PLTP,0.0903134815154519,0,0,30,neg,GO_Molecular_Function_2023,0.0021879855,0.8551253
2,Insulin-Like Growth Factor II Binding (GO:0031995),0.0014535707837741,49.98989898989899,326.6206097208578,IGFBP3;IGFBP6,0.0903134815154519,0,0,30,neg,GO_Molecular_Function_2023,0.0021879855,0.8551253
3,Cell-Matrix Adhesion Mediator Activity (GO:0098634),0.0014535707837741,49.98989898989899,326.6206097208578,ITGA10;ITGA1,0.0903134815154519,0,0,30,neg,GO_Molecular_Function_2023,0.0021879855,0.8551253
1,Cell adhesion molecules,2.94218857830373e-07,8.353338740200053,125.62537625351167,NTNG2;ITGAM;CD8B;SDC4;CADM1;SELL;CD8A;MPZ;PTPRM;PDCD1;NECTIN3,4.560392296370782e-05,0,0,30,neg,KEGG_2021_Human,0.0021879855,0.8551253
2,Hematopoietic cell lineage,6.834697337684118e-06,9.0242673992674,107.33010960376386,ITGAM;CD8B;CD8A;ITGA3;ITGA1;CD3G;CD3E;CD3D,0.0005296890436705,0,0,30,neg,KEGG_2021_Human,0.0021879855,0.8551253
3,ECM-receptor interaction,2.8823844145484143e-05,8.829591249280368,92.30726282845026,SDC4;ITGA3;COL4A1;ITGA10;ITGA1;COL6A1;LAMB1,0.0014892319475166,0,0,30,neg,KEGG_2021_Human,0.0021879855,0.8551253
1,Epithelial Mesenchymal Transition,5.688996854924951e-06,6.039052658100277,72.93349778920441,IL32;ACTA2;MMP14;SDC4;CADM1;COL4A1;SGCB;IGFBP3;COL5A2;PMP22;VIM,0.0002446268647617,0,0,30,neg,MSigDB_Hallmark_2020,0.0021879855,0.8551253
2,Allograft Rejection,3.46009496704238e-05,5.43213296398892,55.79685681599258,CD8B;CDKN2A;SIT1;CD8A;STAB1;CRTAM;CD3G;CD3E;CCR5;CD3D,0.0007439204179141,0,0,30,neg,MSigDB_Hallmark_2020,0.0021879855,0.8551253
3,UV Response Dn,0.0001024443913417,6.0245098039215685,55.342294306830645,TJP1;NRP1;ANXA2;CITED2;COL5A2;PMP22;PTPRM;BMPR1A,0.0014683696092311,0,0,30,neg,MSigDB_Hallmark_2020,0.0021879855,0.8551253
1,TRERF1 human,3.317359540687939e-07,134.6734693877551,2009.18359177183,CD86;LILRB1;LILRB2;LILRB4,2.7202348233641103e-05,0,0,31,pos,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
2,SP3 human,0.0009656399767955,5.692166875421524,39.51911789521261,CYP27A1;CTSL;DNASE2;TIMP1;FBP1;CTSB,0.0395912390486157,0,0,31,pos,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
3,KLF2 human,0.0051570205394645,22.21212121212121,117.00004466783103,FABP5;CCR5,0.1409585614120317,0,0,31,pos,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
1,Negative Regulation Of T Cell Proliferation (GO:0042130),2.7868095991564837e-05,16.351530190239867,171.49530707153963,CD86;LILRB1;LILRB2;LILRB4;TNFRSF21,0.0234090443021445,0,0,31,pos,GO_Biological_Process_2023,0.0020718647,0.85719717
2,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),4.153860365388976e-05,14.906485671191554,150.38985478925275,CD86;LILRB1;LILRB2;LILRB4;TNFRSF21,0.0234090443021445,0,0,31,pos,GO_Biological_Process_2023,0.0020718647,0.85719717
3,Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767),5.316209909646768e-05,60.28934010152284,593.3776232841345,LILRB1;LILRB2;LILRB4,0.0234090443021445,0,0,31,pos,GO_Biological_Process_2023,0.0020718647,0.85719717
1,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,4.4095079263415124e-08,10.230914588057445,173.28015778075357,NCR1;KLRB1;SIGLEC10;CD300E;KLRD1;LILRB1;PILRA;LILRA1;LILRB2;LILRB4;SIGLEC7,2.085697249159535e-05,0,0,31,pos,Reactome_2022,0.0020718647,0.85719717
2,Immune System R-HSA-168256,0.0002068248265921,2.059639070433704,17.473233048993155,C1QB;CD86;C1QA;SERPINA1;KLRB1;TXK;NLRC3;LILRA1;IFI30;SRP14;PLD2;CTSL;ANPEP;COTL1;THEM4;TIMP1;CCR5;CTSB;TXNDC5;UBE2C;FUCA1;SIGLEC10;LILRB1;LILRB2;PILRA;PPP2R5C;PTPN13;LILRB4;NCR1;RAB31;CRISPLD2;PECAM1;CD300E;KLRD1;HPSE;SIGLEC7,0.048914071489053,0,0,31,pos,Reactome_2022,0.0020718647,0.85719717
3,Adaptive Immune System R-HSA-1280218,0.0004245180300192,2.639898562975486,20.49764043660259,CD86;KLRB1;UBE2C;SIGLEC10;LILRB1;LILRB2;LILRA1;PILRA;PPP2R5C;IFI30;LILRB4;NCR1;CTSL;CD300E;THEM4;KLRD1;SIGLEC7;CTSB,0.0669323427330393,0,0,31,pos,Reactome_2022,0.0020718647,0.85719717
1,PPAR signaling pathway,0.0064733478403908,5.752186588921282,28.99137625994184,CYP27A1;CPT1A;FABP5;NR1H3,0.3018163733487919,0,0,31,pos,KEGG_2021_Human,0.0020718647,0.85719717
2,Antigen processing and presentation,0.0077816695485545,5.44015444015444,26.41730492570561,CTSL;KLRD1;IFI30;CTSB,0.3018163733487919,0,0,31,pos,KEGG_2021_Human,0.0020718647,0.85719717
3,B cell receptor signaling pathway,0.0088693778840417,5.227405247813411,24.700277159233604,LILRB1;LILRA1;LILRB2;LILRB4,0.3018163733487919,0,0,31,pos,KEGG_2021_Human,0.0020718647,0.85719717
1,Complement,0.0009340556104345,4.255208333333333,29.684225172013964,C1QA;F8;SERPINA1;CTSL;GZMA;CALM3;TIMP1;CTSB,0.0186811122086918,0,0,31,pos,MSigDB_Hallmark_2020,0.0020718647,0.85719717
2,Allograft Rejection,0.0009340556104345,4.255208333333333,29.684225172013964,NCR1;CD86;SRGN;GZMA;KLRD1;TIMP1;CCR5;BCAT1,0.0186811122086918,0,0,31,pos,MSigDB_Hallmark_2020,0.0020718647,0.85719717
3,Coagulation,0.0026750949906243,4.608247422680412,27.298199626511767,C1QA;F8;SERPINA1;PECAM1;TIMP1;CTSB,0.0356679332083246,0,0,31,pos,MSigDB_Hallmark_2020,0.0020718647,0.85719717
1,CLOCK human,0.0083660270881822,16.656565656565657,79.67795051677446,PER3;KAT5,0.3182879378881232,0,0,31,neg,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
2,RXRA human,0.0167948882548689,11.1010101010101,45.36628383483138,CXCR5;NOL7,0.3182879378881232,0,0,31,neg,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
3,SRF human,0.0256682933201663,8.685551163812033,31.810820468950148,SAMD4A;MYL9,0.3182879378881232,0,0,31,neg,TRRUST_Transcription_Factors_2019,0.0020718647,0.85719717
1,Regulation Of Muscle Contraction (GO:0006937),0.000189460015452,16.142857142857142,138.36579697475634,DAPK3;TNNC2;ENO1;MYL9,0.2304730244932891,0,0,31,neg,GO_Biological_Process_2023,0.0020718647,0.85719717
2,Apoptotic Process (GO:0006915),0.0004977575631731,4.213081833177939,32.04216170603938,NCKAP1;EGLN3;PRKCE;BNIP3;SIAH1;DAPK3;PAWR;DHCR24;EMP3,0.2304730244932891,0,0,31,neg,GO_Biological_Process_2023,0.0020718647,0.85719717
3,Negative Regulation Of B Cell Receptor Signaling Pathway (GO:0050859),0.0009754681839454,66.65656565656566,462.1028413784856,CD300A;GPS2,0.2304730244932891,0,0,31,neg,GO_Biological_Process_2023,0.0020718647,0.85719717
1,Axon Guidance R-HSA-422475,1.948769960435397e-05,3.571136220146736,38.73156881259364,MAP2K2;RNMT;SIAH1;EIF4A3;CASC3;RPS4Y1;PSMA7;ENAH;DNM3;PSMC4;COL4A1;RPS6KA2;COL4A3;MYH11;COL9A2;MYL9;NEO1,0.0124184769477839,0,0,31,neg,Reactome_2022,0.0020718647,0.85719717
2,Nervous System Development R-HSA-9675108,3.610022368541843e-05,3.390710382513661,34.68429362567887,MAP2K2;RNMT;SIAH1;EIF4A3;CASC3;RPS4Y1;PSMA7;ENAH;DNM3;PSMC4;COL4A1;RPS6KA2;COL4A3;MYH11;COL9A2;MYL9;NEO1,0.0124184769477839,0,0,31,neg,Reactome_2022,0.0020718647,0.85719717
3,Smooth Muscle Contraction R-HSA-445355,6.723327393029232e-05,13.334682860998653,128.110862510313,GUCY1A1;CALD1;MYH11;MYL9;VCL,0.015418830821347,0,0,31,neg,Reactome_2022,0.0020718647,0.85719717
1,Vascular smooth muscle contraction,0.0022239629078092,4.79089211786671,29.264994812787855,GUCY1A1;MAP2K2;CALD1;PRKCE;MYH11;MYL9,0.2231532286147766,0,0,31,neg,KEGG_2021_Human,0.0020718647,0.85719717
2,Starch and sucrose metabolism,0.0055172885597211,9.121827411167512,47.43230522818489,GYS1;GBE1;AGL,0.2231532286147766,0,0,31,neg,KEGG_2021_Human,0.0020718647,0.85719717
3,Regulation of actin cytoskeleton,0.006462459863455,3.367212631682342,16.976628291022084,ENAH;NCKAP1;MAP2K2;PDGFA;MYH11;MYL9;VCL,0.2231532286147766,0,0,31,neg,KEGG_2021_Human,0.0020718647,0.85719717
1,Interferon Alpha Response,0.002914283262067,5.492753623188406,32.067417227721045,IRF7;IFI44;TMEM140;IFI44L;IRF9,0.0698002504235012,0,0,31,neg,MSigDB_Hallmark_2020,0.0020718647,0.85719717
2,Androgen Response,0.0033238214487381,5.318488529014845,30.350700013257832,GUCY1A1;NGLY1;ADRM1;DNAJB9;DHCR24,0.0698002504235012,0,0,31,neg,MSigDB_Hallmark_2020,0.0020718647,0.85719717
3,Adipogenesis,0.0154939907818328,3.1256244021681368,13.025424015927582,BCKDHA;COL4A1;GBE1;GPD2;DNAJB9;FAH,0.0929639446909968,0,0,31,neg,MSigDB_Hallmark_2020,0.0020718647,0.85719717
1,NFKB1 mouse,0.0009340556104345,4.255208333333333,29.684225172013964,PPP1R14A;ITGAM;KLF5;PDK4;FN1;TIMP3;LTC4S;BCL2L1,0.1214272293564971,0,0,32,pos,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
2,POU2F2 human,0.0042472321345398,24.98989898989899,136.4820277236255,HBB;HLA-DOB,0.155369074494813,0,0,32,pos,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
3,PPARD mouse,0.0051570205394645,22.21212121212121,117.00004466783103,UCP3;PDK4,0.155369074494813,0,0,32,pos,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
1,Striated Muscle Contraction (GO:0006941),9.368240567186116e-12,24.993558776167472,634.6788287785718,RYR1;JSRP1;TNNT1;TNNC2;TPM1;TNNT3;STAC3;TNNI2;LMOD3;MYH7;TTN,1.2609651803432512e-08,0,0,32,pos,GO_Biological_Process_2023,0.0020060837,0.8592032
2,Skeletal Muscle Contraction (GO:0003009),4.0963560716579326e-10,59.80829015544042,1292.8012341958631,JSRP1;TNNT1;TNNC2;TNNT3;STAC3;TNNI2;MYH7,2.756847636225789e-07,0,0,32,pos,GO_Biological_Process_2023,0.0020060837,0.8592032
3,Oxidative Phosphorylation (GO:0006119),3.100961111147918e-06,12.787564766839376,162.19489427978257,UQCRB;NDUFA1;NDUFB1;NDUFC1;UQCRH;ATP5F1E;ATP5ME,0.0013912978852016,0,0,32,pos,GO_Biological_Process_2023,0.0020060837,0.8592032
1,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,1.0257156354843472e-08,9.106951871657754,167.52502246208698,PDHA1;UQCRB;NDUFA1;NDUFB1;NDUFC1;COX5B;COX7C;UQCRH;ATP5F1E;UCP3;PDK4;COX14;ATP5ME,4.485396037489122e-06,0,0,32,pos,Reactome_2022,0.0020060837,0.8592032
2,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",1.6520795718191977e-08,11.351511341610353,203.4037121948037,UQCRB;UCP3;NDUFA1;NDUFB1;COX14;NDUFC1;COX5B;COX7C;UQCRH;ATP5F1E;ATP5ME,4.485396037489122e-06,0,0,32,pos,Reactome_2022,0.0020060837,0.8592032
3,Striated Muscle Contraction R-HSA-390522,8.203902081694472e-07,22.649484536082475,317.3982287063927,TNNT1;TPM2;TNNC2;TPM1;TNNT3;TNNI2,0.0001484906276786,0,0,32,pos,Reactome_2022,0.0020060837,0.8592032
1,Thermogenesis,9.463124458248717e-08,6.761073295846898,109.3487189009352,UQCRB;COX17;NDUFA1;NDUFB1;NDUFC1;COX5B;COX7C;ATP5F1E;UQCRH;NDUFAF8;RPS6KA2;COX14;ATP5ME;PNPLA2,1.5330261622362918e-05,0,0,32,pos,KEGG_2021_Human,0.0020060837,0.8592032
2,Oxidative phosphorylation,9.270976278728996e-07,8.41976893453145,116.96075283328764,UQCRB;COX17;NDUFA1;NDUFB1;NDUFC1;COX5B;COX7C;UQCRH;ATP5F1E;ATP5ME,7.509490785770486e-05,0,0,32,pos,KEGG_2021_Human,0.0020060837,0.8592032
3,Diabetic cardiomyopathy,6.55693466309227e-06,5.943783068783069,70.93897568466866,PDHA1;NCF1;UQCRB;PDK4;NDUFA1;NDUFB1;NDUFC1;COX5B;COX7C;ATP5F1E;UQCRH,0.0003540744718069,0,0,32,pos,KEGG_2021_Human,0.0020060837,0.8592032
1,Myogenesis,1.7549167688343093e-12,10.660669001328342,288.5693815744541,RYR1;APP;GABARAPL2;MYOM1;SVIL;TPM2;TNNC2;FHL1;PYGM;ENO3;KLF5;TNNT1;TNNT3;SPEG;TNNI2;LARGE1;CRYAB;MYH7,6.493192044686945e-11,0,0,32,pos,MSigDB_Hallmark_2020,0.0020060837,0.8592032
2,Oxidative Phosphorylation,8.507970089439691e-07,6.658669081032142,93.0688321357032,PDHA1;UQCRB;COX17;PDK4;NDUFA1;NDUFB1;NDUFC1;COX5B;COX7C;ATP5F1E;UQCRH;ATP5ME,1.5739744665463427e-05,0,0,32,pos,MSigDB_Hallmark_2020,0.0020060837,0.8592032
3,Epithelial Mesenchymal Transition,0.0001900166822654,4.837614100490667,41.45060631295679,FBN2;BASP1;COL4A1;TPM2;TPM1;FN1;TIMP3;PTX3;FERMT2,0.002343539081274,0,0,32,pos,MSigDB_Hallmark_2020,0.0020060837,0.8592032
1,POU2F1 mouse,0.0167948882548689,11.1010101010101,45.36628383483138,FAM89B;MAD2L1,0.4066286396489886,0,0,32,neg,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
2,PITX2 mouse,0.0237689324469591,9.08080808080808,33.956554984338226,DEPDC1B;TBX6,0.4066286396489886,0,0,32,neg,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
3,SOX17 human,0.0585267307609904,19.894472361809044,56.46591775214154,CSNK1A1,0.4066286396489886,0,0,32,neg,TRRUST_Transcription_Factors_2019,0.0020060837,0.8592032
1,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),6.16354107697523e-05,22.428571428571427,217.428716911634,TUBA1C;TUBA1B;HOOK1;HOOK3,0.061943587823601,0,0,32,neg,GO_Biological_Process_2023,0.0020060837,0.8592032
2,DNA Repair (GO:0006281),0.0001750240385191,4.057445200302343,35.0992836382197,ATXN3;DEPDC1B;DCLRE1C;ABRAXAS1;RFC2;XRCC2;POLE2;USP44;HLTF;ERCC8;DNA2,0.0879495793558765,0,0,32,neg,GO_Biological_Process_2023,0.0020060837,0.8592032
3,DNA Replication (GO:0006260),0.0008234685243405,7.440422322775264,52.84176944790253,FAM111B;CHRAC1;RFC2;POLE2;DNA2,0.2339440479831861,0,0,32,neg,GO_Biological_Process_2023,0.0020060837,0.8592032
1,"Cell Cycle, Mitotic R-HSA-69278",1.4791716881166653e-08,4.761017291260177,85.83732572532283,RFC2;PRKCA;ESCO2;KNL1;LIN9;HMMR;MZT1;SGO1;TUBA1C;SGO2;TUBA1B;KIF18A;POLE2;CEP70;CENPK;UBC;CENPN;DNA2;CEP41;TMPO;SPC25;MAD2L1,1.0768369889489322e-05,0,0,32,neg,Reactome_2022,0.0020060837,0.8592032
2,Cell Cycle R-HSA-1640170,1.7803342225386886e-07,3.947522988351375,61.34961746068774,ABRAXAS1;RFC2;PRKCA;ESCO2;KNL1;LIN9;HMMR;MZT1;SGO1;TUBA1C;SGO2;TUBA1B;KIF18A;POLE2;CEP70;CENPK;UBC;CENPN;DNA2;CEP41;TMPO;SPC25;MAD2L1,6.480416570040825e-05,0,0,32,neg,Reactome_2022,0.0020060837,0.8592032
3,Mitotic Prometaphase R-HSA-68877,3.9199662302295353e-07,7.1995597945708,106.20799688985562,SGO1;SGO2;KIF18A;CEP70;CENPK;PRKCA;CENPN;KNL1;CEP41;MZT1;MAD2L1;SPC25,9.512451385357004e-05,0,0,32,neg,Reactome_2022,0.0020060837,0.8592032
1,Herpes simplex virus 1 infection,0.0044824724262334,2.5366430260047284,13.717101372852676,ZNF562;ZNF253;ZNF808;ZNF90;ZNF273;ZNF283;ZNF519;ZNF506;ZNF714;ZNF669;ZNF611;ZNF587,0.4937973260950463,0,0,32,neg,KEGG_2021_Human,0.0020060837,0.8592032
2,DNA replication,0.0055172885597211,9.121827411167512,47.43230522818489,RFC2;POLE2;DNA2,0.4937973260950463,0,0,32,neg,KEGG_2021_Human,0.0020060837,0.8592032
3,Nucleotide excision repair,0.0115653119162109,6.83756345177665,30.49378950483647,RFC2;POLE2;ERCC8,0.6900636110005842,0,0,32,neg,KEGG_2021_Human,0.0020060837,0.8592032
1,G2-M Checkpoint,0.0040674004021623,3.684635829149776,20.28300352206346,PBK;TACC3;KNL1;HMMR;ATF5;TMPO;MAD2L1,0.0671121066356788,0,0,32,neg,MSigDB_Hallmark_2020,0.0020060837,0.8592032
2,E2F Targets,0.0040674004021623,3.684635829149776,20.28300352206346,RFC2;TACC3;HMMR;PAICS;TMPO;MAD2L1;SPC25,0.0671121066356788,0,0,32,neg,MSigDB_Hallmark_2020,0.0020060837,0.8592032
3,Androgen Response,0.0789086435328542,3.0932544874143075,7.855209980826792,MAP7;SORD;CENPN,0.8673678080217752,0,0,32,neg,MSigDB_Hallmark_2020,0.0020060837,0.8592032
1,HDAC4 human,0.0017076659731305,14.343002175489485,91.40261395182884,TGIF1;CDKN2A;ATF4,0.1827202591249707,0,0,33,pos,TRRUST_Transcription_Factors_2019,0.0018674486,0.8610707
2,ZNF148 human,0.0034202318391573,28.561327561327563,162.17255858986445,CDKN2A;VIM,0.1829824033949162,0,0,33,pos,TRRUST_Transcription_Factors_2019,0.0018674486,0.8610707
3,PRDM1 mouse,0.0051570205394645,22.21212121212121,117.00004466783103,XBP1;TNFRSF17,0.1839337325742365,0,0,33,pos,TRRUST_Transcription_Factors_2019,0.0018674486,0.8610707
1,B Cell Receptor Signaling Pathway (GO:0050853),1.6374756223238777e-08,21.66885964912281,388.4690218387859,IGHG4;IGHG1;IGHG2;IGKC;IGLC7;IGLC3;IGHA1;IGHA2,2.1696551995791375e-05,0,0,33,pos,GO_Biological_Process_2023,0.0018674486,0.8610707
2,Glomerular Filtration (GO:0003094),6.464958568914984e-06,44.87755102040816,536.2469711319385,IGHA1;IGHA2;IGKV3-20;JCHAIN,0.0042830350519061,0,0,33,pos,GO_Biological_Process_2023,0.0018674486,0.8610707
3,Renal Filtration (GO:0097205),1.2150001455530944e-05,36.71428571428572,415.5389408534144,IGHA1;IGHA2;IGKV3-20;JCHAIN,0.0053662506428594,0,0,33,pos,GO_Biological_Process_2023,0.0018674486,0.8610707
1,Striated Muscle Contraction R-HSA-390522,0.0003163768727548,13.913441238564392,112.12252948199962,TPM4;TNNT1;TNNC2;VIM,0.151860898922339,0,0,33,pos,Reactome_2022,0.0018674486,0.8610707
2,Hemostasis R-HSA-109582,0.0020336643408857,2.576550721310221,15.969244989684826,ANXA2;CAV1;PDGFB;ATP2B4;TREM1;JCHAIN;IGLL5;CDK5;TMSB4X;MAFG;CD9;GAS6;PF4V1;S100A10,0.3694754952686013,0,0,33,pos,Reactome_2022,0.0018674486,0.8610707
3,Cell Surface Interactions At Vascular Wall R-HSA-202733,0.0023092218454287,4.753221649484536,28.85607033820631,IGLL5;CAV1;GAS6;TREM1;PF4V1;JCHAIN,0.3694754952686013,0,0,33,pos,Reactome_2022,0.0018674486,0.8610707
1,Protein processing in endoplasmic reticulum,0.0003326253199756,5.019683026584867,40.20010073116195,XBP1;SAR1A;EDEM1;DERL3;CRYAB;ATF4;TXNDC5;HERPUD1,0.0558810537559057,0,0,33,pos,KEGG_2021_Human,0.0018674486,0.8610707
2,Pathways of neurodegeneration,0.0215629311503525,2.1884550084889645,8.396619508041095,RAB1A;NDUFB9;XBP1;ATXN1;WNT2B;CSF1;CDK5;GPX7;TUBB4B;ATF4,0.8592736663969923,0,0,33,pos,KEGG_2021_Human,0.0018674486,0.8610707
3,Amyotrophic lateral sclerosis,0.0304438181530988,2.275749063670412,7.946625166691537,RAB1A;NDUFB9;XBP1;GPX7;NRG1;TUBB4B;ATF4;ACTG1,0.8592736663969923,0,0,33,pos,KEGG_2021_Human,0.0018674486,0.8610707
1,mTORC1 Signaling,0.0009340556104345,4.255208333333333,29.684225172013964,RAB1A;XBP1;BTG2;PNP;EDEM1;ARPC5L;CD9;GLA,0.0373622244173837,0,0,33,pos,MSigDB_Hallmark_2020,0.0018674486,0.8610707
2,Coagulation,0.0026750949906243,4.608247422680412,27.298199626511767,CFD;ARF4;CTSK;HTRA1;PDGFB;CD9,0.0406740040216235,0,0,33,pos,MSigDB_Hallmark_2020,0.0018674486,0.8610707
